item_id,group_id,item_type,course_code,min_credits,department_prefix,min_cgpa,program_name,year_standing,notes
72686000,72686,COURSE,AFSB51H3,,,,,,
72686001,72686,COURSE,HISB31H3,,,,,,
52672000,52672,COURSE,SOCB60H3,,,,,,
52672001,52672,COURSE,HISB30H3,,,,,,
52672002,52672,COURSE,HISB31H3,,,,,,
52672003,52672,MIN_CREDITS_TOTAL,,4.0,,,,,
52672004,52672,MIN_CREDITS_TOTAL,,0.5,,,,,
52672005,52672,MIN_CREDITS_TOTAL,,8.0,,,,,
60239000,60239,MIN_CREDITS_TOTAL,,4.0,,,,,
82424000,82424,MIN_CREDITS_TOTAL,,4.0,,,,,
82424001,82424,MIN_CREDITS_TOTAL,,0.5,,,,,
10963000,10963,MIN_CREDITS_TOTAL,,4.0,,,,,
10963001,10963,MIN_CREDITS_TOTAL,,0.5,,,,,
2149000,2149,COURSE,VPHA46H3,,,,,,
2149001,2149,MIN_CREDITS_TOTAL,,1.0,,,,,
55465000,55465,COURSE,AFSB50H3,,,,,,
55465001,55465,COURSE,HISB50H3,,,,,,
55465002,55465,COURSE,AFSB51H3,,,,,,
55465003,55465,COURSE,HISB51H3,,,,,,
55465004,55465,COURSE,HISC50H3,,,,,,
55465005,55465,COURSE,HISC51H3,,,,,,
55465006,55465,MIN_CREDITS_TOTAL,,4.0,,,,,
74204000,74204,MIN_CREDITS_TOTAL,,4.0,,,,,
74204001,74204,MIN_CREDITS_TOTAL,,0.5,,,,,
40496000,40496,MIN_CREDITS_TOTAL,,4.0,,,,,
40496001,40496,MIN_CREDITS_TOTAL,,0.5,,,,,
77226000,77226,COURSE,HISB02H3,,,,,,
77226001,77226,COURSE,HISB03H3,,,,,,
77226002,77226,COURSE,GASB57H3,,,,,,
77226003,77226,COURSE,HISB57H3,,,,,,
77226004,77226,MIN_CREDITS_TOTAL,,4.0,,,,,
77226005,77226,MIN_CREDITS_TOTAL,,0.5,,,,,
54052000,54052,MIN_CREDITS_TOTAL,,4.0,,,,,
54052001,54052,MIN_CREDITS_TOTAL,,0.5,,,,,
60334000,60334,MIN_CREDITS_TOTAL,,4.0,,,,,
60334001,60334,MIN_CREDITS_TOTAL,,0.5,,,,,
67124000,67124,COURSE,HISB62H3,,,,,,
67124001,67124,MIN_CREDITS_TOTAL,,4.0,,,,,
67124002,67124,MIN_CREDITS_TOTAL,,0.5,,,,,
99678000,99678,MIN_CREDITS_TOTAL,,4.0,,,,,
99678001,99678,MIN_CREDITS_TOTAL,,0.5,,,,,
99678002,99678,MIN_CREDITS_TOTAL,,1.5,,,,,
75957000,75957,MIN_CREDITS_TOTAL,,4.0,,,,,
75957001,75957,MIN_CREDITS_TOTAL,,0.5,,,,,
28795000,28795,MIN_CREDITS_TOTAL,,4.0,,,,,
28795001,28795,MIN_CREDITS_TOTAL,,0.5,,,,,
19448000,19448,MIN_CREDITS_TOTAL,,4.0,,,,,
19448001,19448,MIN_CREDITS_TOTAL,,0.5,,,,,
18846000,18846,MIN_CREDITS_TOTAL,,4.0,,,,,
18846001,18846,MIN_CREDITS_TOTAL,,0.5,,,,,
52391000,52391,MIN_CREDITS_TOTAL,,4.0,,,,,
52391001,52391,MIN_CREDITS_TOTAL,,0.5,,,,,
18240000,18240,MIN_CREDITS_TOTAL,,4.0,,,,,
69066000,69066,MIN_CREDITS_TOTAL,,4.0,,,,,
69066001,69066,MIN_CREDITS_TOTAL,,0.5,,,,,
57382000,57382,MIN_CREDITS_TOTAL,,4.0,,,,,
57382001,57382,MIN_CREDITS_TOTAL,,0.5,,,,,
49597000,49597,COURSE,WSTC13H3,,,,,,
49597001,49597,MIN_CREDITS_TOTAL,,4.0,,,,,
49597002,49597,MIN_CREDITS_TOTAL,,1.0,,,,,
91045000,91045,PERMISSION,,,,,,,Instructor or program permission required
91045001,91045,MIN_CREDITS_DEPT,,15.0,LEA,,,,
1757000,1757,PERMISSION,,,,,,,Instructor or program permission required
1757001,1757,MIN_CREDITS_DEPT,,15.0,LEA,,,,
57592000,57592,MIN_CREDITS_TOTAL,,8.0,,,,,
57592001,57592,MIN_CREDITS_TOTAL,,0.5,,,,,
7024000,7024,COURSE,HISB62H3,,,,,,
7024001,7024,COURSE,HISC18H3,,,,,,
7024002,7024,COURSE,HISC60H3,,,,,,
7024003,7024,MIN_CREDITS_TOTAL,,8.0,,,,,
7024004,7024,MIN_CREDITS_TOTAL,,0.5,,,,,
57046000,57046,MIN_CREDITS_TOTAL,,8.0,,,,,
57046001,57046,MIN_CREDITS_TOTAL,,0.5,,,,,
39751000,39751,MIN_CREDITS_TOTAL,,8.0,,,,,
39751001,39751,MIN_CREDITS_TOTAL,,0.5,,,,,
5736000,5736,COURSE,HISB30H3,,,,,,
5736001,5736,COURSE,HISB31H3,,,,,,
5736002,5736,COURSE,HISB40H3,,,,,,
5736003,5736,COURSE,HISB41H3,,,,,,
5736004,5736,MIN_CREDITS_TOTAL,,8.0,,,,,
5736005,5736,MIN_CREDITS_TOTAL,,0.5,,,,,
27980000,27980,MIN_CREDITS_TOTAL,,8.0,,,,,
27980001,27980,MIN_CREDITS_TOTAL,,0.5,,,,,
71281000,71281,MIN_CREDITS_TOTAL,,11.0,,,,,
71281001,71281,MIN_CREDITS_TOTAL,,2.0,,,,,
74425000,74425,MIN_CREDITS_TOTAL,,0.5,,,,,
63407000,63407,COURSE,HISB90H3,,,,,,
63407001,63407,COURSE,HISB91H3,,,,,,
63407002,63407,COURSE,HISB92H3,,,,,,
63407003,63407,COURSE,HISB93H3,,,,,,
63407004,63407,MIN_CREDITS_TOTAL,,7.5,,,,,
26486000,26486,MIN_CREDITS_TOTAL,,0.0,,,,,
26486001,26486,MIN_CREDITS_TOTAL,,1.0,,,,,
82293000,82293,COURSE,HISB03H3,,,,,,
82293001,82293,COURSE,HISC01H3,,,,,,
82293002,82293,MIN_CREDITS_TOTAL,,8.0,,,,,
82293003,82293,MIN_CREDITS_TOTAL,,0.5,,,,,
71164000,71164,MIN_CREDITS_TOTAL,,8.0,,,,,
71164001,71164,MIN_CREDITS_TOTAL,,0.5,,,,,
95102000,95102,MIN_CREDITS_TOTAL,,8.0,,,,,
95102001,95102,MIN_CREDITS_TOTAL,,0.5,,,,,
44115000,44115,COURSE,SOCB60H3,,,,,,
44115001,44115,COURSE,HISB30H3,,,,,,
44115002,44115,COURSE,HISB31H3,,,,,,
44115003,44115,MIN_CREDITS_TOTAL,,8.0,,,,,
44115004,44115,MIN_CREDITS_TOTAL,,0.5,,,,,
44115005,44115,MIN_CREDITS_TOTAL,,10.0,,,,,
50849000,50849,COURSE,HISB30H3,,,,,,
50849001,50849,MIN_CREDITS_TOTAL,,8.0,,,,,
50849002,50849,MIN_CREDITS_TOTAL,,0.5,,,,,
48721000,48721,COURSE,HISB03H3,,,,,,
48721001,48721,COURSE,HISB30H3,,,,,,
48721002,48721,COURSE,HISB31H3,,,,,,
48721003,48721,MIN_CREDITS_TOTAL,,8.0,,,,,
48721004,48721,MIN_CREDITS_TOTAL,,0.5,,,,,
93952000,93952,COURSE,HISB30H3,,,,,,
93952001,93952,COURSE,HISB31H3,,,,,,
85491000,85491,COURSE,SOCB60H3,,,,,,
85491001,85491,COURSE,HISB30H3,,,,,,
85491002,85491,COURSE,HISB31H3,,,,,,
85491003,85491,MIN_CREDITS_TOTAL,,8.0,,,,,
85491004,85491,MIN_CREDITS_TOTAL,,0.5,,,,,
85491005,85491,MIN_CREDITS_TOTAL,,10.0,,,,,
7059000,7059,COURSE,HISB30H3,,,,,,
7059001,7059,COURSE,HISB31H3,,,,,,
7059002,7059,MIN_CREDITS_TOTAL,,8.0,,,,,
7059003,7059,MIN_CREDITS_TOTAL,,0.5,,,,,
84432000,84432,MIN_CREDITS_TOTAL,,8.0,,,,,
84432001,84432,MIN_CREDITS_TOTAL,,0.5,,,,,
61908000,61908,COURSE,HISB40H3,,,,,,
61908001,61908,COURSE,HISB41H3,,,,,,
61908002,61908,MIN_CREDITS_TOTAL,,8.0,,,,,
61908003,61908,MIN_CREDITS_TOTAL,,0.5,,,,,
14826000,14826,MIN_CREDITS_TOTAL,,8.0,,,,,
14826001,14826,MIN_CREDITS_TOTAL,,0.5,,,,,
32901000,32901,COURSE,HISB41H3,,,,,,
75907000,75907,COURSE,HISB40H3,,,,,,
75907001,75907,COURSE,HISB41H3,,,,,,
75907002,75907,MIN_CREDITS_TOTAL,,8.0,,,,,
75907003,75907,MIN_CREDITS_TOTAL,,0.5,,,,,
13154000,13154,COURSE,AFSB50H3,,,,,,
13154001,13154,COURSE,HISB50H3,,,,,,
13154002,13154,COURSE,AFSB51H3,,,,,,
13154003,13154,COURSE,HISB51H3,,,,,,
13154004,13154,COURSE,AFSB54H3,,,,,,
13154005,13154,COURSE,HISB54H3,,,,,,
13154006,13154,COURSE,AFSC55H3,,,,,,
13154007,13154,COURSE,HISC55H3,,,,,,
13154008,13154,COURSE,AFSC97H3,,,,,,
13154009,13154,COURSE,HISC97H3,,,,,,
98769000,98769,COURSE,AFSB50H3,,,,,,
98769001,98769,COURSE,HISB50H3,,,,,,
98769002,98769,COURSE,AFSB51H3,,,,,,
98769003,98769,COURSE,HISB51H3,,,,,,
98769004,98769,COURSE,AFSC55H3,,,,,,
98769005,98769,COURSE,HISC55H3,,,,,,
98769006,98769,MIN_CREDITS_TOTAL,,8.0,,,,,
77290000,77290,COURSE,HISB50H3,,,,,,
77290001,77290,COURSE,AFSB50H3,,,,,,
77290002,77290,COURSE,HISB51H3,,,,,,
77290003,77290,COURSE,AFSB51H3,,,,,,
77290004,77290,COURSE,HISB54H3,,,,,,
77290005,77290,COURSE,AFSB54H3,,,,,,
77290006,77290,COURSE,HISC55H3,,,,,,
77290007,77290,COURSE,AFSC55H3,,,,,,
77290008,77290,MIN_CREDITS_TOTAL,,8.0,,,,,
92848000,92848,COURSE,HISB50H3,,,,,,
92848001,92848,COURSE,AFSB50H3,,,,,,
92848002,92848,COURSE,HISB51H3,,,,,,
92848003,92848,COURSE,AFSB51H3,,,,,,
92848004,92848,COURSE,HISB54H3,,,,,,
92848005,92848,COURSE,AFSB54H3,,,,,,
92848006,92848,COURSE,HISC55H3,,,,,,
92848007,92848,COURSE,AFSC55H3,,,,,,
92848008,92848,MIN_CREDITS_TOTAL,,8.0,,,,,
44323000,44323,MIN_CREDITS_TOTAL,,8.0,,,,,
44323001,44323,MIN_CREDITS_TOTAL,,1.0,,,,,
39156000,39156,MIN_CREDITS_TOTAL,,8.0,,,,,
39156001,39156,MIN_CREDITS_TOTAL,,0.5,,,,,
104000,104,MIN_CREDITS_TOTAL,,8.0,,,,,
104001,104,MIN_CREDITS_TOTAL,,0.5,,,,,
38019000,38019,COURSE,SOCB60H3,,,,,,
38019001,38019,MIN_CREDITS_TOTAL,,8.0,,,,,
38019002,38019,MIN_CREDITS_DEPT,,2.0,LEA,,,,
38019003,38019,MIN_CREDITS_TOTAL,,15.0,,,,,
80379000,80379,COURSE,AFSC52H3,,,,,,
80379001,80379,COURSE,HISC52H3,,,,,,
80379002,80379,COURSE,VPHC52H3,,,,,,
80379003,80379,COURSE,AFSB05H3,,,,,,
80379004,80379,COURSE,ANTB05H3,,,,,,
80379005,80379,COURSE,AFSC55H3,,,,,,
80379006,80379,COURSE,HISC55H3,,,,,,
19022000,19022,MIN_CREDITS_TOTAL,,8.0,,,,,
19022001,19022,MIN_CREDITS_TOTAL,,0.5,,,,,
25302000,25302,MIN_CREDITS_TOTAL,,8.0,,,,,
25302001,25302,MIN_CREDITS_TOTAL,,0.5,,,,,
58167000,58167,COURSE,HISB50H3,,,,,,
58167001,58167,COURSE,HISB53H3,,,,,,
58167002,58167,COURSE,HISB60H3,,,,,,
58167003,58167,COURSE,HISB61H3,,,,,,
58167004,58167,COURSE,HISB62H3,,,,,,
58167005,58167,MIN_CREDITS_TOTAL,,8.0,,,,,
58167006,58167,MIN_CREDITS_TOTAL,,0.5,,,,,
19305000,19305,COURSE,HISB60H3,,,,,,
19305001,19305,COURSE,HISB61H3,,,,,,
38409000,38409,COURSE,HISB60H3,,,,,,
38409001,38409,COURSE,HISB61H3,,,,,,
52528000,52528,MIN_CREDITS_TOTAL,,8.0,,,,,
52528001,52528,MIN_CREDITS_TOTAL,,0.5,,,,,
77084000,77084,MIN_CREDITS_TOTAL,,8.0,,,,,
77084001,77084,MIN_CREDITS_TOTAL,,0.5,,,,,
91442000,91442,MIN_CREDITS_TOTAL,,8.0,,,,,
91442001,91442,MIN_CREDITS_TOTAL,,0.5,,,,,
28196000,28196,COURSE,HISB14H3,,,,,,
28196001,28196,COURSE,HISC04H3,,,,,,
28196002,28196,PERMISSION,,,,,,,Instructor or program permission required
28196003,28196,MIN_CREDITS_TOTAL,,2.0,,,,,
28196004,28196,MIN_CREDITS_DEPT,,1.0,ANT,,,,
85601000,85601,MIN_CREDITS_TOTAL,,8.0,,,,,
85601001,85601,MIN_CREDITS_TOTAL,,0.5,,,,,
64588000,64588,MIN_CREDITS_TOTAL,,4.0,,,,,
4088000,4088,COURSE,HLTA02H3,,,,,,
88895000,88895,COURSE,HLTA02H3,,,,,,
88895001,88895,COURSE,HLTA03H3,,,,,,
53542000,53542,COURSE,HLTA02H3,,,,,,
53542001,53542,COURSE,HLTA03H3,,,,,,
53542002,53542,COURSE,SOCB60H3,,,,,,
53542003,53542,MIN_CREDITS_TOTAL,,4.0,,,,,
53883000,53883,COURSE,HLTA02H3,,,,,,
53883001,53883,COURSE,HLTA03H3,,,,,,
56059000,56059,COURSE,ANTA01H3,,,,,,
56059001,56059,COURSE,HLTA02H3,,,,,,
56059002,56059,COURSE,HLTA03H3,,,,,,
13215000,13215,COURSE,HLTA02H3,,,,,,
13215001,13215,COURSE,HLTA03H3,,,,,,
13215002,13215,COURSE,BIOA11H3,,,,,,
13215003,13215,COURSE,BIOA01H3,,,,,,
31715000,31715,COURSE,HLTA03H3,,,,,,
41372000,41372,COURSE,HLTA03H3,,,,,,
41372001,41372,COURSE,STAB23H3,,,,,,
41372002,41372,COURSE,HLTA02H3,,,,,,
41372003,41372,COURSE,STAB23H3,,,,,,
41372004,41372,COURSE,HLTB15H3,,,,,,
41372005,41372,PROGRAM_ENROLLMENT,,,,,paramedicine specialist,,
61615000,61615,COURSE,BIOA01H3,,,,,,
61615001,61615,COURSE,BIOA02H3,,,,,,
61615002,61615,COURSE,HLTA03H3,,,,,,
61615003,61615,COURSE,HLTA20H3,,,,,,
18252000,18252,COURSE,HLTA02H3,,,,,,
18252001,18252,COURSE,HLTA03H3,,,,,,
53905000,53905,COURSE,HLTA02H3,,,,,,
53905001,53905,COURSE,HLTA03H3,,,,,,
95785000,95785,COURSE,HLTA02H3,,,,,,
95785001,95785,COURSE,HLTA03H3,,,,,,
55891000,55891,COURSE,HLTA02H3,,,,,,
55891001,55891,COURSE,HLTA03H3,,,,,,
55891002,55891,COURSE,HLTA20H3,,,,,,
55891003,55891,COURSE,BIOA11H3,,,,,,
55891004,55891,COURSE,BIOA01H3,,,,,,
65311000,65311,MIN_CREDITS_TOTAL,,4.0,,,,,
53122000,53122,MIN_CREDITS_TOTAL,,2.0,,,,,
16682000,16682,COURSE,HLTA02H3,,,,,,
16682001,16682,COURSE,HLTA03H3,,,,,,
16682002,16682,COURSE,HLTB27H3,,,,,,
29960000,29960,COURSE,HLTB40H3,,,,,,
69312000,69312,COURSE,HLTB41H3,,,,,,
82461000,82461,COURSE,HLTB15H3,,,,,,
48909000,48909,COURSE,HLTB16H3,,,,,,
21089000,21089,COURSE,HLTB16H3,,,,,,
3465000,3465,COURSE,HLTB22H3,,,,,,
3465001,3465,COURSE,HLTB41H3,,,,,,
64371000,64371,COURSE,HLTB60H3,,,,,,
76228000,76228,COURSE,HLTB22H3,,,,,,
76228001,76228,COURSE,HLTB41H3,,,,,,
34734000,34734,COURSE,HLTB22H3,,,,,,
34734001,34734,COURSE,HLTB41H3,,,,,,
14302000,14302,COURSE,HLTB22H3,,,,,,
79547000,79547,COURSE,HLTB22H3,,,,,,
93955000,93955,COURSE,HLTB22H3,,,,,,
95849000,95849,COURSE,HLTB15H3,,,,,,
95849001,95849,COURSE,HLTB16H3,,,,,,
95849002,95849,COURSE,HLTB27H3,,,,,,
25778000,25778,COURSE,HLTB22H3,,,,,,
52905000,52905,COURSE,HLTB22H3,,,,,,
99380000,99380,COURSE,HLTB22H3,,,,,,
38938000,38938,COURSE,HLTA20H3,,,,,,
38938001,38938,COURSE,HLTB22H3,,,,,,
38938002,38938,COURSE,HLTB44H3,,,,,,
38938003,38938,COURSE,BIOB10H3,,,,,,
53650000,53650,COURSE,HLTB40H3,,,,,,
40803000,40803,COURSE,HLTB40H3,,,,,,
66017000,66017,COURSE,HLTB40H3,,,,,,
40061000,40061,COURSE,HLTB41H3,,,,,,
40061001,40061,COURSE,IDSB04H3,,,,,,
13732000,13732,COURSE,HLTB42H3,,,,,,
78537000,78537,COURSE,HLTB41H3,,,,,,
65303000,65303,COURSE,HLTB41H3,,,,,,
65303001,65303,COURSE,SOCB05H3,,,,,,
65303002,65303,COURSE,SOCB35H3,,,,,,
65303003,65303,COURSE,SOCB30H3,,,,,,
65303004,65303,COURSE,SOCB42H3,,,,,,
65303005,65303,COURSE,SOCB43H3,,,,,,
65303006,65303,COURSE,SOCB47H3,,,,,,
65303007,65303,MIN_CREDITS_TOTAL,,0.5,,,,,
48410000,48410,COURSE,HLTB50H3,,,,,,
44060000,44060,COURSE,HLTB41H3,,,,,,
44060001,44060,COURSE,SOCB05H3,,,,,,
44060002,44060,COURSE,SOCB35H3,,,,,,
44060003,44060,COURSE,SOCB30H3,,,,,,
44060004,44060,COURSE,SOCB42H3,,,,,,
44060005,44060,COURSE,SOCB43H3,,,,,,
44060006,44060,COURSE,SOCB47H3,,,,,,
52240000,52240,COURSE,HLTB50H3,,,,,,
35074000,35074,COURSE,HLTB50H3,,,,,,
35074001,35074,COURSE,HLTB15H3,,,,,,
35074002,35074,COURSE,HLTC55H3,,,,,,
24981000,24981,COURSE,HLTB50H3,,,,,,
24981001,24981,COURSE,HLTB15H3,,,,,,
24981002,24981,COURSE,HLTC04H3,,,,,,
24981003,24981,COURSE,PHLB09H3,,,,,,
30974000,30974,COURSE,HLTB60H3,,,,,,
30974001,30974,COURSE,HLTB50H3,,,,,,
40443000,40443,COURSE,HLTB40H3,,,,,,
17297000,17297,MIN_CGPA,,,,2.5,,,
17297001,17297,PERMISSION,,,,,,,Instructor or program permission required
17297002,17297,MIN_CREDITS_DEPT,,1.5,LEA,,,,
968000,968,COURSE,ANTC24H3,,,,,,
968001,968,COURSE,ANTC61H3,,,,,,
968002,968,COURSE,HLTC02H3,,,,,,
968003,968,COURSE,HLTC20H3,,,,,,
968004,968,COURSE,HLTC46H3,,,,,,
968005,968,COURSE,IDSC11H3,,,,,,
968006,968,COURSE,HLTB42H3,,,,,,
968007,968,MIN_CREDITS_TOTAL,,1.5,,,,,
27326000,27326,COURSE,HLTC17H3,,,,,,
27326001,27326,MIN_CREDITS_TOTAL,,1.0,,,,,
68297000,68297,COURSE,HLTC27H3,,,,,,
68297001,68297,COURSE,HLTC19H3,,,,,,
68297002,68297,COURSE,HLTC25H3,,,,,,
68297003,68297,MIN_CREDITS_TOTAL,,1.0,,,,,
21227000,21227,COURSE,HLTC27H3,,,,,,
21227001,21227,MIN_CREDITS_TOTAL,,1.0,,,,,
66922000,66922,COURSE,STAB22H3,,,,,,
66922001,66922,COURSE,STAB23H3,,,,,,
66922002,66922,COURSE,HLTC42H3,,,,,,
66922003,66922,COURSE,HLTC43H3,,,,,,
66922004,66922,COURSE,HLTC44H3,,,,,,
66922005,66922,COURSE,SOCB05H3,,,,,,
66922006,66922,COURSE,SOCB35H3,,,,,,
66922007,66922,COURSE,SOCB30H3,,,,,,
66922008,66922,COURSE,SOCB42H3,,,,,,
66922009,66922,COURSE,SOCB43H3,,,,,,
66922010,66922,COURSE,SOCB47H3,,,,,,
66922011,66922,MIN_CREDITS_TOTAL,,0.5,,,,,
66922012,66922,MIN_CREDITS_TOTAL,,1.0,,,,,
66922013,66922,MIN_CREDITS_TOTAL,,10.0,,,,,
57128000,57128,COURSE,HLTC26H3,,,,,,
57128001,57128,MIN_CREDITS_TOTAL,,1.0,,,,,
17434000,17434,COURSE,HLTB44H3,,,,,,
17434001,17434,COURSE,HLTC19H3,,,,,,
17434002,17434,COURSE,HLTC23H3,,,,,,
17434003,17434,COURSE,BIOC32H3,,,,,,
17434004,17434,COURSE,BIOC34H3,,,,,,
17434005,17434,MIN_CREDITS_TOTAL,,0.5,,,,,
41964000,41964,MIN_CREDITS_TOTAL,,1.5,,,,,
15132000,15132,MIN_CREDITS_TOTAL,,1.5,,,,,
71813000,71813,MIN_CREDITS_TOTAL,,1.5,,,,,
11839000,11839,COURSE,HLTC25H3,,,,,,
11839001,11839,MIN_CREDITS_TOTAL,,1.0,,,,,
56694000,56694,COURSE,HLTC27H3,,,,,,
56694001,56694,COURSE,HLTC49H3,,,,,,
56694002,56694,COURSE,SOCC49H3,,,,,,
41399000,41399,COURSE,HLTC24H3,,,,,,
79443000,79443,COURSE,HLTB15H3,,,,,,
79443001,79443,COURSE,HLTC22H3,,,,,,
79443002,79443,MIN_CREDITS_TOTAL,,1.0,,,,,
90313000,90313,COURSE,HLTC26H3,,,,,,
90313001,90313,MIN_CREDITS_TOTAL,,1.0,,,,,
32194000,32194,COURSE,HLTC26H3,,,,,,
32194001,32194,MIN_CREDITS_TOTAL,,1.0,,,,,
53971000,53971,MIN_CREDITS_TOTAL,,1.5,,,,,
506000,506,MIN_CREDITS_TOTAL,,1.5,,,,,
82237000,82237,COURSE,ANTC67H3,,,,,,
82237001,82237,COURSE,HLTC27H3,,,,,,
82237002,82237,COURSE,BIOB10H3,,,,,,
82237003,82237,COURSE,HLTB22H3,,,,,,
35607000,35607,COURSE,HLTC02H3,,,,,,
35607001,35607,COURSE,HLTC46H3,,,,,,
35607002,35607,MIN_CREDITS_TOTAL,,1.5,,,,,
9726000,9726,MIN_CREDITS_TOTAL,,1.5,,,,,
14290000,14290,MIN_CREDITS_TOTAL,,1.5,,,,,
95626000,95626,COURSE,HLTC02H3,,,,,,
95626001,95626,COURSE,HLTC43H3,,,,,,
95626002,95626,COURSE,HLTC46H3,,,,,,
95626003,95626,MIN_CREDITS_TOTAL,,0.5,,,,,
95626004,95626,MIN_CREDITS_TOTAL,,1.0,,,,,
31992000,31992,COURSE,HLTB50H3,,,,,,
31992001,31992,MIN_CREDITS_TOTAL,,1.5,,,,,
51332000,51332,COURSE,HLTB50H3,,,,,,
51332001,51332,MIN_CREDITS_TOTAL,,1.5,,,,,
21236000,21236,COURSE,HLTB50H3,,,,,,
21236001,21236,MIN_CREDITS_TOTAL,,1.5,,,,,
89560000,89560,COURSE,HLTB50H3,,,,,,
89560001,89560,MIN_CREDITS_TOTAL,,1.5,,,,,
28579000,28579,COURSE,HLTB50H3,,,,,,
28579001,28579,MIN_CREDITS_TOTAL,,1.5,,,,,
50165000,50165,COURSE,HLTB60H3,,,,,,
50165001,50165,COURSE,HLTC55H3,,,,,,
50165002,50165,MIN_CREDITS_TOTAL,,1.5,,,,,
29465000,29465,COURSE,HLTB15H3,,,,,,
29465001,29465,COURSE,STAB23H3,,,,,,
29465002,29465,COURSE,HLTB27H3,,,,,,
29465003,29465,MIN_CGPA,,,,3.0,,,
29465004,29465,PERMISSION,,,,,,,Instructor or program permission required
18597000,18597,COURSE,HLTB41H3,,,,,,
18597001,18597,MIN_CREDITS_TOTAL,,1.5,,,,,
42492000,42492,COURSE,HLTC42H3,,,,,,
42492001,42492,COURSE,HLTC43H3,,,,,,
42492002,42492,COURSE,HLTC44H3,,,,,,
42492003,42492,COURSE,HLTC81H3,,,,,,
42492004,42492,COURSE,HLTC43H3,,,,,,
42492005,42492,MIN_CREDITS_TOTAL,,0.5,,,,,
42492006,42492,MIN_CREDITS_TOTAL,,1.0,,,,,
1491000,1491,COURSE,HLTB41H3,,,,,,
1491001,1491,COURSE,HLTC27H3,,,,,,
1491002,1491,COURSE,HLTC42H3,,,,,,
1491003,1491,MIN_CREDITS_TOTAL,,1.5,,,,,
24518000,24518,COURSE,PMDC54Y3,,,,,,
24518001,24518,COURSE,PMDC56H3,,,,,,
24518002,24518,COURSE,PSYB07H3,,,,,,
24518003,24518,COURSE,STAB23H3,,,,,,
24518004,24518,MIN_CREDITS_TOTAL,,14.0,,,,,
86454000,86454,COURSE,MGEA01H3,,,,,,
86454001,86454,COURSE,ECMA01H3,,,,,,
86454002,86454,COURSE,MGEA05H3,,,,,,
86454003,86454,COURSE,ECMA05H3,,,,,,
86454004,86454,COURSE,MGEA02H3,,,,,,
86454005,86454,COURSE,ECMA04H3,,,,,,
86454006,86454,COURSE,MGEA06H3,,,,,,
86454007,86454,COURSE,ECMA06H3,,,,,,
86454008,86454,COURSE,IDSA01H3,,,,,,
2772000,2772,COURSE,IDSA01H3,,,,,,
2772001,2772,COURSE,EESA01H3,,,,,,
95308000,95308,COURSE,IDSA01H3,,,,,,
95308001,95308,MIN_CREDITS_TOTAL,,5.0,,,,,
26480000,26480,COURSE,IDSA01H3,,,,,,
2090000,2090,COURSE,IDSA01H3,,,,,,
26126000,26126,COURSE,IDSA01H3,,,,,,
46754000,46754,COURSE,IDSA01H3,,,,,,
46754001,46754,COURSE,IDSB07H3,,,,,,
46754002,46754,MIN_CREDITS_TOTAL,,9.0,,,,,
46754003,46754,MIN_CREDITS_DEPT,,6.0,LEA,,,,
22450000,22450,COURSE,EESA01H3,,,,,,
22450001,22450,COURSE,IDSB02H3,,,,,,
22450002,22450,MIN_CREDITS_TOTAL,,8.0,,,,,
40766000,40766,COURSE,IDSA01H3,,,,,,
40766001,40766,MIN_CREDITS_TOTAL,,1.0,,,,,
12778000,12778,COURSE,IDSA01H3,,,,,,
12778001,12778,COURSE,IDSC04H3,,,,,,
85099000,85099,COURSE,IDSA01H3,,,,,,
85099001,85099,COURSE,IDSB10H3,,,,,,
41661000,41661,COURSE,IDSA01H3,,,,,,
41661001,41661,COURSE,IDSB04H3,,,,,,
41661002,41661,MIN_CREDITS_TOTAL,,8.0,,,,,
75478000,75478,COURSE,IDSA01H3,,,,,,
75478001,75478,COURSE,IDSB01H3,,,,,,
42024000,42024,COURSE,IDSA01H3,,,,,,
42024001,42024,COURSE,POLB90H3,,,,,,
61249000,61249,COURSE,IDSB01H3,,,,,,
61249001,61249,COURSE,FSTA01H3,,,,,,
61249002,61249,COURSE,FSTB01H3,,,,,,
59036000,59036,COURSE,IDSA01H3,,,,,,
59036001,59036,MIN_CREDITS_TOTAL,,10.0,,,,,
99376000,99376,COURSE,IDSA01H3,,,,,,
99376001,99376,COURSE,POLB90H3,,,,,,
47036000,47036,COURSE,IDSA01H3,,,,,,
47036001,47036,MIN_CREDITS_TOTAL,,1.0,,,,,
64248000,64248,COURSE,IDSA01H3,,,,,,
64248001,64248,MIN_CREDITS_TOTAL,,1.0,,,,,
10810000,10810,COURSE,AFSA01H3,,,,,,
10810001,10810,COURSE,IDSA01H3,,,,,,
10810002,10810,COURSE,POLB90H3,,,,,,
10810003,10810,PERMISSION,,,,,,,Instructor or program permission required
24303000,24303,COURSE,IDSA01H3,,,,,,
24303001,24303,COURSE,IDSB06H3,,,,,,
98247000,98247,COURSE,IDSC20H3,,,,,,
9658000,9658,COURSE,IDSA01H3,,,,,,
78942000,78942,COURSE,IDSC04H3,,,,,,
78942001,78942,MIN_CREDITS_TOTAL,,14.0,,,,,
98326000,98326,COURSE,IDSB04H3,,,,,,
98326001,98326,PERMISSION,,,,,,,Instructor or program permission required
98326002,98326,MIN_CREDITS_TOTAL,,12.0,,,,,
66755000,66755,COURSE,IDSB06H3,,,,,,
